lat_box,lng_box,half_year,risk_factor,relative_risk_cleaned,relative_risk_cleaned_truncatedat2
-35,172.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,-70,spring_summer,positive_wet_relative_risk,2.373626373626374,2
-32.5,-70,spring_summer,negative_wet_relative_risk,0,0
-32.5,-70,spring_summer,positive_dry_relative_risk,0,0
-32.5,-70,spring_summer,negative_dry_relative_risk,0.7200000000000001,0.7200000000000001
-32.5,-70,fall_winter,positive_wet_relative_risk,18,2
-32.5,-70,fall_winter,negative_wet_relative_risk,1,1
-32.5,-70,fall_winter,positive_dry_relative_risk,1,1
-32.5,-70,fall_winter,negative_dry_relative_risk,18,2
-32.5,-67.5,spring_summer,positive_wet_relative_risk,0,0
-32.5,-67.5,spring_summer,negative_wet_relative_risk,0,0
-32.5,-67.5,spring_summer,positive_dry_relative_risk,1,1
-32.5,-67.5,spring_summer,negative_dry_relative_risk,1,1
-32.5,-65,spring_summer,positive_wet_relative_risk,0,0
-32.5,-65,spring_summer,negative_wet_relative_risk,0.7200000000000001,0.7200000000000001
-32.5,-65,spring_summer,positive_dry_relative_risk,0,0
-32.5,-65,spring_summer,negative_dry_relative_risk,0.7200000000000001,0.7200000000000001
-32.5,-65,fall_winter,positive_wet_relative_risk,0.7292307692307692,0.7292307692307692
-32.5,-65,fall_winter,negative_wet_relative_risk,0.8102564102564102,0.8102564102564102
-32.5,-65,fall_winter,positive_dry_relative_risk,1,1
-32.5,-65,fall_winter,negative_dry_relative_risk,18,2
-32.5,-62.5,spring_summer,positive_wet_relative_risk,0,0
-32.5,-62.5,spring_summer,negative_wet_relative_risk,0,0
-32.5,-62.5,spring_summer,positive_dry_relative_risk,1,1
-32.5,-62.5,spring_summer,negative_dry_relative_risk,1,1
-32.5,-62.5,fall_winter,positive_wet_relative_risk,18,2
-32.5,-62.5,fall_winter,negative_wet_relative_risk,18,2
-32.5,-62.5,fall_winter,positive_dry_relative_risk,1,1
-32.5,-62.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,-60,spring_summer,positive_wet_relative_risk,2.5431711145996863,2
-32.5,-60,spring_summer,negative_wet_relative_risk,0.46285714285714286,0.46285714285714286
-32.5,-60,spring_summer,positive_dry_relative_risk,0,0
-32.5,-60,spring_summer,negative_dry_relative_risk,5.245714285714286,2
-32.5,-60,fall_winter,positive_wet_relative_risk,4.456410256410257,2
-32.5,-60,fall_winter,negative_wet_relative_risk,1.3504273504273503,1.3504273504273503
-32.5,-60,fall_winter,positive_dry_relative_risk,1,1
-32.5,-60,fall_winter,negative_dry_relative_risk,18,2
-32.5,-57.5,spring_summer,positive_wet_relative_risk,1.4835164835164836,1.4835164835164836
-32.5,-57.5,spring_summer,negative_wet_relative_risk,0.27,0.27
-32.5,-57.5,spring_summer,positive_dry_relative_risk,1,1
-32.5,-57.5,spring_summer,negative_dry_relative_risk,18,2
-32.5,-57.5,fall_winter,positive_wet_relative_risk,18,2
-32.5,-57.5,fall_winter,negative_wet_relative_risk,1,1
-32.5,-57.5,fall_winter,positive_dry_relative_risk,1,1
-32.5,-57.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,-55,spring_summer,positive_wet_relative_risk,7.120879120879121,2
-32.5,-55,spring_summer,negative_wet_relative_risk,2.16,2
-32.5,-55,spring_summer,positive_dry_relative_risk,1,1
-32.5,-55,spring_summer,negative_dry_relative_risk,18,2
-32.5,-55,fall_winter,positive_wet_relative_risk,18,2
-32.5,-55,fall_winter,negative_wet_relative_risk,1,1
-32.5,-55,fall_winter,positive_dry_relative_risk,1,1
-32.5,-55,fall_winter,negative_dry_relative_risk,1,1
-32.5,20,fall_winter,positive_wet_relative_risk,18,2
-32.5,20,fall_winter,negative_wet_relative_risk,1,1
-32.5,20,fall_winter,positive_dry_relative_risk,1,1
-32.5,20,fall_winter,negative_dry_relative_risk,1,1
-32.5,22.5,fall_winter,positive_wet_relative_risk,1,1
-32.5,22.5,fall_winter,negative_wet_relative_risk,18,2
-32.5,22.5,fall_winter,positive_dry_relative_risk,1,1
-32.5,22.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,25,fall_winter,positive_wet_relative_risk,1,1
-32.5,25,fall_winter,negative_wet_relative_risk,18,2
-32.5,25,fall_winter,positive_dry_relative_risk,1,1
-32.5,25,fall_winter,negative_dry_relative_risk,1,1
-32.5,27.5,fall_winter,positive_wet_relative_risk,1,1
-32.5,27.5,fall_winter,negative_wet_relative_risk,18,2
-32.5,27.5,fall_winter,positive_dry_relative_risk,1,1
-32.5,27.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,27.5,spring_summer,positive_wet_relative_risk,1,1
-32.5,27.5,spring_summer,negative_wet_relative_risk,1,1
-32.5,27.5,spring_summer,positive_dry_relative_risk,18,2
-32.5,27.5,spring_summer,negative_dry_relative_risk,1,1
-32.5,115,fall_winter,positive_wet_relative_risk,1.6205128205128205,1.6205128205128205
-32.5,115,fall_winter,negative_wet_relative_risk,1.8005698005698008,1.8005698005698008
-32.5,115,fall_winter,positive_dry_relative_risk,3.0384615384615388,2
-32.5,115,fall_winter,negative_dry_relative_risk,0,0
-32.5,115,spring_summer,positive_wet_relative_risk,0,0
-32.5,115,spring_summer,negative_wet_relative_risk,3.24,2
-32.5,115,spring_summer,positive_dry_relative_risk,0,0
-32.5,115,spring_summer,negative_dry_relative_risk,0.54,0.54
-32.5,120,fall_winter,positive_wet_relative_risk,1,1
-32.5,120,fall_winter,negative_wet_relative_risk,18,2
-32.5,120,fall_winter,positive_dry_relative_risk,1,1
-32.5,120,fall_winter,negative_dry_relative_risk,1,1
-32.5,132.5,fall_winter,positive_wet_relative_risk,1,1
-32.5,132.5,fall_winter,negative_wet_relative_risk,1,1
-32.5,132.5,fall_winter,positive_dry_relative_risk,18,2
-32.5,132.5,fall_winter,negative_dry_relative_risk,1,1
-32.5,135,fall_winter,positive_wet_relative_risk,1,1
-32.5,135,fall_winter,negative_wet_relative_risk,1,1
-32.5,135,fall_winter,positive_dry_relative_risk,18,2
-32.5,135,fall_winter,negative_dry_relative_risk,1,1
-32.5,142.5,fall_winter,positive_wet_relative_risk,1,1
-32.5,142.5,fall_winter,negative_wet_relative_risk,1,1
-32.5,142.5,fall_winter,positive_dry_relative_risk,1,1
-32.5,142.5,fall_winter,negative_dry_relative_risk,18,2
-32.5,147.5,fall_winter,positive_wet_relative_risk,1,1
-32.5,147.5,fall_winter,negative_wet_relative_risk,18,2
-32.5,147.5,fall_winter,positive_dry_relative_risk,0,0
-32.5,147.5,fall_winter,negative_dry_relative_risk,0,0
-32.5,150,fall_winter,positive_wet_relative_risk,0.8102564102564103,0.8102564102564103
-32.5,150,fall_winter,negative_wet_relative_risk,2.2507122507122506,2
-32.5,150,fall_winter,positive_dry_relative_risk,0,0
-32.5,150,fall_winter,negative_dry_relative_risk,0,0
-32.5,150,spring_summer,positive_wet_relative_risk,18,2
-32.5,150,spring_summer,negative_wet_relative_risk,18,2
-32.5,150,spring_summer,positive_dry_relative_risk,1,1
-32.5,150,spring_summer,negative_dry_relative_risk,1,1
-30,-72.5,fall_winter,positive_wet_relative_risk,0,0
-30,-72.5,fall_winter,negative_wet_relative_risk,0,0
-30,-72.5,fall_winter,positive_dry_relative_risk,0,0
-30,-72.5,fall_winter,negative_dry_relative_risk,0,0
-30,-72.5,spring_summer,positive_wet_relative_risk,1.4241758241758242,1.4241758241758242
-30,-72.5,spring_summer,negative_wet_relative_risk,0.43200000000000005,0.43200000000000005
-30,-72.5,spring_summer,positive_dry_relative_risk,18,2
-30,-72.5,spring_summer,negative_dry_relative_risk,18,2
-30,-70,fall_winter,positive_wet_relative_risk,18,2
-30,-70,fall_winter,negative_wet_relative_risk,1,1
-30,-70,fall_winter,positive_dry_relative_risk,1,1
-30,-70,fall_winter,negative_dry_relative_risk,1,1
-30,-67.5,spring_summer,positive_wet_relative_risk,1,1
-30,-67.5,spring_summer,negative_wet_relative_risk,1,1
-30,-67.5,spring_summer,positive_dry_relative_risk,0,0
-30,-67.5,spring_summer,negative_dry_relative_risk,0.54,0.54
-30,-67.5,fall_winter,positive_wet_relative_risk,18,2
-30,-67.5,fall_winter,negative_wet_relative_risk,18,2
-30,-67.5,fall_winter,positive_dry_relative_risk,1,1
-30,-67.5,fall_winter,negative_dry_relative_risk,1,1
-30,-65,fall_winter,positive_wet_relative_risk,7.292307692307693,2
-30,-65,fall_winter,negative_wet_relative_risk,4.051282051282051,2
-30,-65,fall_winter,positive_dry_relative_risk,1,1
-30,-65,fall_winter,negative_dry_relative_risk,18,2
-30,-65,spring_summer,positive_wet_relative_risk,0.7912087912087913,0.7912087912087913
-30,-65,spring_summer,negative_wet_relative_risk,1.4400000000000002,1.4400000000000002
-30,-65,spring_summer,positive_dry_relative_risk,18,2
-30,-65,spring_summer,negative_dry_relative_risk,18,2
-30,-62.5,fall_winter,positive_wet_relative_risk,18,2
-30,-62.5,fall_winter,negative_wet_relative_risk,1,1
-30,-62.5,fall_winter,positive_dry_relative_risk,1,1
-30,-62.5,fall_winter,negative_dry_relative_risk,1,1
-30,-60,spring_summer,positive_wet_relative_risk,0,0
-30,-60,spring_summer,negative_wet_relative_risk,0,0
-30,-60,spring_summer,positive_dry_relative_risk,1,1
-30,-60,spring_summer,negative_dry_relative_risk,1,1
-30,-60,fall_winter,positive_wet_relative_risk,18,2
-30,-60,fall_winter,negative_wet_relative_risk,18,2
-30,-60,fall_winter,positive_dry_relative_risk,1,1
-30,-60,fall_winter,negative_dry_relative_risk,1,1
-30,-57.5,spring_summer,positive_wet_relative_risk,1.7802197802197803,1.7802197802197803
-30,-57.5,spring_summer,negative_wet_relative_risk,0.54,0.54
-30,-57.5,spring_summer,positive_dry_relative_risk,1,1
-30,-57.5,spring_summer,negative_dry_relative_risk,18,2
-30,-57.5,fall_winter,positive_wet_relative_risk,18,2
-30,-57.5,fall_winter,negative_wet_relative_risk,1,1
-30,-57.5,fall_winter,positive_dry_relative_risk,1,1
-30,-57.5,fall_winter,negative_dry_relative_risk,1,1
-30,-55,fall_winter,positive_wet_relative_risk,2.126923076923077,2
-30,-55,fall_winter,negative_wet_relative_risk,1.0128205128205128,1.0128205128205128
-30,-55,fall_winter,positive_dry_relative_risk,6.0769230769230775,2
-30,-55,fall_winter,negative_dry_relative_risk,0,0
-30,-55,spring_summer,positive_wet_relative_risk,3.956043956043956,2
-30,-55,spring_summer,negative_wet_relative_risk,2.16,2
-30,-55,spring_summer,positive_dry_relative_risk,1,1
-30,-55,spring_summer,negative_dry_relative_risk,18,2
-30,-52.5,spring_summer,positive_wet_relative_risk,2.373626373626374,2
-30,-52.5,spring_summer,negative_wet_relative_risk,0,0
-30,-52.5,spring_summer,positive_dry_relative_risk,1,1
-30,-52.5,spring_summer,negative_dry_relative_risk,18,2
-30,-52.5,fall_winter,positive_wet_relative_risk,1,1
-30,-52.5,fall_winter,negative_wet_relative_risk,18,2
-30,-52.5,fall_winter,positive_dry_relative_risk,1,1
-30,-52.5,fall_winter,negative_dry_relative_risk,1,1
-30,-50,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-30,-50,fall_winter,negative_wet_relative_risk,0,0
-30,-50,fall_winter,positive_dry_relative_risk,1,1
-30,-50,fall_winter,negative_dry_relative_risk,1,1
-30,-50,spring_summer,positive_wet_relative_risk,0.7912087912087913,0.7912087912087913
-30,-50,spring_summer,negative_wet_relative_risk,0,0
-30,-50,spring_summer,positive_dry_relative_risk,1,1
-30,-50,spring_summer,negative_dry_relative_risk,1,1
-30,15,spring_summer,positive_wet_relative_risk,0,0
-30,15,spring_summer,negative_wet_relative_risk,0,0
-30,15,spring_summer,positive_dry_relative_risk,1,1
-30,15,spring_summer,negative_dry_relative_risk,1,1
-30,17.5,fall_winter,positive_wet_relative_risk,1,1
-30,17.5,fall_winter,negative_wet_relative_risk,18,2
-30,17.5,fall_winter,positive_dry_relative_risk,1,1
-30,17.5,fall_winter,negative_dry_relative_risk,18,2
-30,20,fall_winter,positive_wet_relative_risk,0,0
-30,20,fall_winter,negative_wet_relative_risk,5.401709401709402,2
-30,20,fall_winter,positive_dry_relative_risk,0,0
-30,20,fall_winter,negative_dry_relative_risk,1.3504273504273505,1.3504273504273505
-30,22.5,fall_winter,positive_wet_relative_risk,1,1
-30,22.5,fall_winter,negative_wet_relative_risk,18,2
-30,22.5,fall_winter,positive_dry_relative_risk,1,1
-30,22.5,fall_winter,negative_dry_relative_risk,1,1
-30,25,fall_winter,positive_wet_relative_risk,0.40512820512820513,0.40512820512820513
-30,25,fall_winter,negative_wet_relative_risk,3.6011396011396015,2
-30,25,fall_winter,positive_dry_relative_risk,1.0417582417582418,1.0417582417582418
-30,25,fall_winter,negative_dry_relative_risk,1.061050061050061,1.061050061050061
-30,25,spring_summer,positive_wet_relative_risk,0,0
-30,25,spring_summer,negative_wet_relative_risk,0,0
-30,25,spring_summer,positive_dry_relative_risk,2.4554755589238346,2
-30,25,spring_summer,negative_dry_relative_risk,1.042758620689655,1.042758620689655
-30,27.5,spring_summer,positive_wet_relative_risk,0,0
-30,27.5,spring_summer,negative_wet_relative_risk,0,0
-30,27.5,spring_summer,positive_dry_relative_risk,0,0
-30,27.5,spring_summer,negative_dry_relative_risk,2.16,2
-30,27.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-30,27.5,fall_winter,negative_wet_relative_risk,9.452991452991453,2
-30,27.5,fall_winter,positive_dry_relative_risk,18,2
-30,27.5,fall_winter,negative_dry_relative_risk,18,2
-30,30,fall_winter,positive_wet_relative_risk,0,0
-30,30,fall_winter,negative_wet_relative_risk,8.777777777777777,2
-30,30,fall_winter,positive_dry_relative_risk,0,0
-30,30,fall_winter,negative_dry_relative_risk,0,0
-30,30,spring_summer,positive_wet_relative_risk,1.5824175824175826,1.5824175824175826
-30,30,spring_summer,negative_wet_relative_risk,0.7200000000000001,0.7200000000000001
-30,30,spring_summer,positive_dry_relative_risk,14.241758241758243,2
-30,30,spring_summer,negative_dry_relative_risk,0.43200000000000005,0.43200000000000005
-30,112.5,spring_summer,positive_wet_relative_risk,0,0
-30,112.5,spring_summer,negative_wet_relative_risk,0,0
-30,112.5,spring_summer,positive_dry_relative_risk,1,1
-30,112.5,spring_summer,negative_dry_relative_risk,1,1
-30,112.5,fall_winter,positive_wet_relative_risk,18,2
-30,112.5,fall_winter,negative_wet_relative_risk,1,1
-30,112.5,fall_winter,positive_dry_relative_risk,1,1
-30,112.5,fall_winter,negative_dry_relative_risk,1,1
-30,115,fall_winter,positive_wet_relative_risk,18,2
-30,115,fall_winter,negative_wet_relative_risk,1,1
-30,115,fall_winter,positive_dry_relative_risk,1,1
-30,115,fall_winter,negative_dry_relative_risk,1,1
-30,145,fall_winter,positive_wet_relative_risk,18,2
-30,145,fall_winter,negative_wet_relative_risk,18,2
-30,145,fall_winter,positive_dry_relative_risk,1,1
-30,145,fall_winter,negative_dry_relative_risk,1,1
-30,147.5,fall_winter,positive_wet_relative_risk,3.0384615384615388,2
-30,147.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-30,147.5,fall_winter,positive_dry_relative_risk,0,0
-30,147.5,fall_winter,negative_dry_relative_risk,0,0
-30,147.5,spring_summer,positive_wet_relative_risk,1,1
-30,147.5,spring_summer,negative_wet_relative_risk,18,2
-30,147.5,spring_summer,positive_dry_relative_risk,1,1
-30,147.5,spring_summer,negative_dry_relative_risk,1,1
-30,150,fall_winter,positive_wet_relative_risk,2.430769230769231,2
-30,150,fall_winter,negative_wet_relative_risk,4.726495726495727,2
-30,150,fall_winter,positive_dry_relative_risk,0,0
-30,150,fall_winter,negative_dry_relative_risk,0,0
-30,150,spring_summer,positive_wet_relative_risk,0,0
-30,150,spring_summer,negative_wet_relative_risk,0.3085714285714286,0.3085714285714286
-30,150,spring_summer,positive_dry_relative_risk,1,1
-30,150,spring_summer,negative_dry_relative_risk,1,1
-30,152.5,fall_winter,positive_wet_relative_risk,0.9115384615384616,0.9115384615384616
-30,152.5,fall_winter,negative_wet_relative_risk,2.700854700854701,2
-30,152.5,fall_winter,positive_dry_relative_risk,1,1
-30,152.5,fall_winter,negative_dry_relative_risk,1,1
-30,152.5,spring_summer,positive_wet_relative_risk,0,0
-30,152.5,spring_summer,negative_wet_relative_risk,0,0
-30,152.5,spring_summer,positive_dry_relative_risk,1,1
-30,152.5,spring_summer,negative_dry_relative_risk,1,1
-27.5,-70,spring_summer,positive_wet_relative_risk,1.186813186813187,1.186813186813187
-27.5,-70,spring_summer,negative_wet_relative_risk,0.54,0.54
-27.5,-70,spring_summer,positive_dry_relative_risk,18,2
-27.5,-70,spring_summer,negative_dry_relative_risk,18,2
-27.5,-67.5,spring_summer,positive_wet_relative_risk,0,0
-27.5,-67.5,spring_summer,negative_wet_relative_risk,0,0
-27.5,-67.5,spring_summer,positive_dry_relative_risk,2.373626373626374,2
-27.5,-67.5,spring_summer,negative_dry_relative_risk,2.16,2
-27.5,-67.5,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-27.5,-67.5,fall_winter,negative_wet_relative_risk,1.3504273504273505,1.3504273504273505
-27.5,-67.5,fall_winter,positive_dry_relative_risk,1,1
-27.5,-67.5,fall_winter,negative_dry_relative_risk,1,1
-27.5,-65,spring_summer,positive_wet_relative_risk,0.5934065934065935,0.5934065934065935
-27.5,-65,spring_summer,negative_wet_relative_risk,1.08,1.08
-27.5,-65,spring_summer,positive_dry_relative_risk,18,2
-27.5,-65,spring_summer,negative_dry_relative_risk,18,2
-27.5,-65,fall_winter,positive_wet_relative_risk,18,2
-27.5,-65,fall_winter,negative_wet_relative_risk,18,2
-27.5,-65,fall_winter,positive_dry_relative_risk,1,1
-27.5,-65,fall_winter,negative_dry_relative_risk,1,1
-27.5,-60,fall_winter,positive_wet_relative_risk,4.456410256410257,2
-27.5,-60,fall_winter,negative_wet_relative_risk,0,0
-27.5,-60,fall_winter,positive_dry_relative_risk,1,1
-27.5,-60,fall_winter,negative_dry_relative_risk,18,2
-27.5,-60,spring_summer,positive_wet_relative_risk,1.8989010989010993,1.8989010989010993
-27.5,-60,spring_summer,negative_wet_relative_risk,0.43200000000000005,0.43200000000000005
-27.5,-60,spring_summer,positive_dry_relative_risk,18,2
-27.5,-60,spring_summer,negative_dry_relative_risk,18,2
-27.5,-57.5,spring_summer,positive_wet_relative_risk,0.5274725274725276,0.5274725274725276
-27.5,-57.5,spring_summer,negative_wet_relative_risk,0,0
-27.5,-57.5,spring_summer,positive_dry_relative_risk,0.19780219780219782,0.19780219780219782
-27.5,-57.5,spring_summer,negative_dry_relative_risk,0.36000000000000004,0.36000000000000004
-27.5,-57.5,fall_winter,positive_wet_relative_risk,1.6205128205128205,1.6205128205128205
-27.5,-57.5,fall_winter,negative_wet_relative_risk,0,0
-27.5,-57.5,fall_winter,positive_dry_relative_risk,1,1
-27.5,-57.5,fall_winter,negative_dry_relative_risk,18,2
-27.5,-55,spring_summer,positive_wet_relative_risk,2.67032967032967,2
-27.5,-55,spring_summer,negative_wet_relative_risk,0.81,0.81
-27.5,-55,spring_summer,positive_dry_relative_risk,0.3651732882502114,0.3651732882502114
-27.5,-55,spring_summer,negative_dry_relative_risk,0.6646153846153847,0.6646153846153847
-27.5,-55,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
-27.5,-55,fall_winter,negative_wet_relative_risk,0,0
-27.5,-55,fall_winter,positive_dry_relative_risk,1,1
-27.5,-55,fall_winter,negative_dry_relative_risk,18,2
-27.5,-52.5,spring_summer,positive_wet_relative_risk,18,2
-27.5,-52.5,spring_summer,negative_wet_relative_risk,1,1
-27.5,-52.5,spring_summer,positive_dry_relative_risk,1,1
-27.5,-52.5,spring_summer,negative_dry_relative_risk,1,1
-27.5,-50,fall_winter,positive_wet_relative_risk,1.2153846153846155,1.2153846153846155
